name,category,region,score,review,value,price,address,latitude,longitude
김용현베이커리,"제과,베이커리",경복궁,4.0,314,23.010290555302532,4200,서울 종로구 자하문로 21 1층 (우)03040,37.5779879,126.9715459
일품진진수라 광화문점,한정식,경복궁,3.6,147,17.989964185550814,25000,서울 종로구 종로5길 7 타워8빌딩 지하2층 201~206호 (우)03157,37.5706937,126.9805708
광화문뚝감,감자탕,경복궁,3.9,682,25.45332995232608,25500,서울 종로구 새문안로3길 21 1층 (우)03175,37.57210190000001,126.9725724
The94,이탈리안,경복궁,3.9,99,17.960163725353556,19750,서울 종로구 자하문로10길 10-32 1층 (우)03044,37.5789832,126.9719689
도트블랭킷,카페,경복궁,4.2,626,27.05197547065827,12125,서울 종로구 윤보선길 22 1층 (우)03060,37.5770255,126.9841015
북촌도담,한식,경복궁,3.1,596,19.81494305151707,21750,서울 종로구 북촌로1길 9 1층 (우)03060,37.5773383,126.9852602
대장장이화덕피자,피자,경복궁,3.7,468,22.757230243251232,22250,서울 종로구 북촌로 42-4 (우)03056,37.5805576,126.9853577
오레노라멘 인사점,일본식라면,경복궁,4.2,1353,30.285437504583328,6750,서울 종로구 율곡로 49-4 1층 101호 (우)03060,37.5765769,126.9845745
화목순대국 광화문1호점,순대,경복궁,3.9,447,23.80869360641844,15500,서울 종로구 새문안로5길 11 1층 (우)03182,37.57119,126.9747387
이문설농탕,설렁탕,경복궁,3.1,906,21.111441595356922,17000,서울 종로구 우정국로 38-13 1층 (우)03149,37.5727333,126.9838928
대오서점,카페,경복궁,2.9,91,13.113186873442217,5750,서울 종로구 자하문로7길 55 (우)03036,37.5804114,126.969845
다운타우너 안국,햄버거,경복궁,4.0,1089,27.975731900892757,12275,서울 종로구 북촌로 6-4 1층 (우)03059,37.577459,126.9863113
후니도니,"돈까스,우동",경복궁,4.5,612,28.88264221171295,10375,서울 종로구 종로 19 르메이르종로타운 지하1층 113-5호 (우)03157,37.5704585,126.9798503
효자동초밥,"초밥,롤",경복궁,3.2,242,17.577796618689757,19000,서울 종로구 자하문로 14 1층 (우)03044,37.5773886,126.9724395
스타벅스 강동암사DT점,커피전문점,암사동 유적,4.0,56,16.1722050713382,6500,서울 강동구 고덕로 43 (우)05238,37.5554017,127.1310853
드딜라이트 키친,"스테이크,립",암사동 유적,3.1,82,13.698405884169455,81250,서울 강동구 올림픽로 834 한강시티라이프 1층 101호 (우)05238,37.55536499999999,127.1297296
성경만두요리전문점 암사점,분식,암사동 유적,3.1,45,11.868788329116194,15625,서울 강동구 고덕로 78 (우)05252,37.5539943,127.13257
방이샤브샤브칼국수,샤브샤브,암사동 유적,4.5,43,17.028853352632176,6750,서울 강동구 올림픽로 824 1층 (우)05251,37.55440129999999,127.1293547
암사민물장어 암사본점,장어,암사동 유적,3.5,49,13.69208051899851,31000,서울 강동구 고덕로 33 1층 (우)05239,37.55496540000001,127.1289817
육대쌈 암사점,고기뷔페,암사동 유적,2.8,261,15.59136461053107,13675,서울 강동구 고덕로 104 (우)05255,37.553204,127.1368341
박승자당진아구동태찜탕 암사점,아구,암사동 유적,3.7,12,9.490312622607686,30000,서울 강동구 올림픽로 818 1층 (우)05251,37.5532962,127.1300866
주양두리수제왕돈까스 암사동본점,"돈까스,우동",암사동 유적,2.4,127,11.644872633407081,10900,서울 강동구 고덕로 89 2층 (우)05237,37.5549536,127.1352978
교촌치킨 암사1호점,치킨,암사동 유적,3.1,29,10.543711883152682,16700,서울 강동구 올림픽로 807 1층 (우)05241,37.5531289,127.1283153
엄나무닭옻닭본가 본점,닭요리,암사동 유적,4.3,12,11.029282237084608,15500,서울 강동구 고덕로27길 25 1층 (우)05237,37.5558913,127.1377373
금강산감자탕,감자탕,암사동 유적,2.9,42,10.90748033551133,31750,서울 강동구 올림픽로 804 1층 (우)05251,37.5527079,127.128756
지리산왕재봉흑돼지,"육류,고기",암사동 유적,4.0,187,20.945767851319797,17500,서울 강동구 상암로 26 1층 (우)05242,37.55041900000001,127.1263547
전통춘천닭갈비,닭요리,암사동 유적,4.2,46,16.170619927182248,15000,서울 강동구 고덕로10길 18 (우)05251,37.5539859,127.129929
