BASE_YM,CTNP_NM,SGGU_NM,TRDAR_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT
202308,서울특별시,서초구,양재역_1,0,13768020,64202809,120449610,150158103,181328985,0,13848473,59561841,84282774,84146897,137480878
202405,서울특별시,서초구,양재역_1,154737,9229944,52721550,102815271,133869906,201745354,133748,8575900,43438703,83826542,79705077,166533096
202307,서울특별시,마포구,홍익대학교,26060535,7608215232,9371361246,4611896372,4120152873,1241747796,30727798,6037961969,7477609481,3682463439,3388831668,959482254
202405,서울특별시,마포구,홍익대학교,38889450,5653740317,8753267567,4487361435,3749142589,1250662583,42975549,4671438988,7109476434,3530634894,3219239640,986653163
202406,서울특별시,강북구,수유역_2,6077846,878435269,1809673275,1514178575,1209369374,520022956,4096620,541234970,1002651835,812977653,702261537,368320805
202404,서울특별시,마포구,마포역_2,1644083,144869026,1072796385,1828462539,1487306111,690935108,844367,96340172,587340295,701205573,544739264,298972181
202402,서울특별시,마포구,마포역_2,138658,140428394,1056259933,1689168915,1446967689,690505409,182700,103573051,671695525,645240257,577899584,284749669
202311,서울특별시,양천구,목동사거리,628009,40848973,114252217,169077270,138658302,98516636,594476,21551566,61996092,95638692,81867870,57977363
202311,서울특별시,광진구,군자역,1800305,517998083,1390139703,1133769352,993231809,834211339,1235063,364311820,895594617,669437887,600298631,424444074
202401,서울특별시,강남구,수서역,204241,113950139,702876150,832374585,760907761,517140219,364223,79123317,449851923,540833321,475889654,319299025
202404,서울특별시,강남구,청담사거리_2,12264,59069142,193634942,213221008,173152522,128684065,12178,19256952,89633871,99836095,82021639,48732961
202308,서울특별시,동대문구,경동시장_2,0,27137915,84002427,140852044,252834384,372995368,0,13627481,51178444,74038120,145253158,166992007
202405,서울특별시,강남구,역삼역_3,394955,112150261,472689144,494688559,350123243,132465857,214504,59872967,233616516,221989256,144414040,57224109
202403,서울특별시,강남구,역삼역_3,217,102589050,449359039,522991001,394466197,136636558,212,49046399,216675859,204607124,145597617,50858015
202308,서울특별시,성북구,미아사거리역_2,231896,7236083,42145900,68426514,65796277,25739012,130810,7989094,46976152,75526416,70861625,24773518
202406,서울특별시,종로구,종로5가역_4,0,17786363,78771971,103157846,104934415,81026058,0,10009950,39326120,50405068,48253692,38997713
202307,서울특별시,동대문구,장한평역_1,48214,226679744,814456280,773166809,636050724,339834882,38212,114025108,393949502,386100378,313105626,189896224
202312,서울특별시,서초구,논현역_4,788748,347922027,1432101247,1609463116,1410260662,939818714,149356,174274561,631085937,651636436,536298268,372191429
202406,서울특별시,영등포구,당산역_2,195526,171766393,688162318,541489385,487977864,209290565,118624,99138683,382713353,273492161,212810092,92699272
202401,서울특별시,강남구,압구정역,10351455,169519465,1313175643,2262195324,1729542719,1003681788,12111455,124036800,745992067,1030143410,891349426,572034310
202308,서울특별시,서초구,강남역_1,888162,453231141,2332898260,3393985908,2517954875,454617904,587292,172221953,727895373,919940226,654696423,137138518
202405,서울특별시,종로구,동대문시장_1,176674,116527052,471903415,613947224,722124860,828914009,177068,86502113,345988744,406969740,375433796,364200083
202406,서울특별시,서초구,교대역_2,803477,145582119,939826355,1156086725,1252005258,865033351,516437,104963159,523478104,582206059,634097596,427086583
202404,서울특별시,강남구,학동사거리_2,2,37249221,200289175,241931409,289892640,86000831,3,23986815,153049856,162337453,101783370,51692398
202310,서울특별시,서초구,남부터미널역_2,1523289,136915466,504571377,631779365,434879857,232358332,1214849,85976944,267631183,297842564,210312409,115804357
202308,서울특별시,서초구,남부터미널역_2,681934,130234685,637278028,600529122,429983123,291039791,768910,85080636,271869274,301172878,236589050,131114736
202401,서울특별시,서초구,서래마을,1764619,51265756,371313474,893641666,920284199,362621400,1444625,36181311,268208078,478454931,528079807,262086274
202404,서울특별시,마포구,홍대입구역_1,320553,141420443,370813834,289093418,270735449,178258362,182141,108894013,284111730,200052531,179460271,92028741
202310,서울특별시,종로구,혜화역 대학로_2,851937,154810403,289418892,227161042,308149250,92685845,729206,125879628,209602334,165820297,218450850,61755609
202402,서울특별시,성동구,장안평 중고차시장골목,0,15957724,70376806,73222055,89805519,54753973,0,11647710,46027204,39239291,49664162,25486442
202307,서울특별시,중구,서울시청,84904,385163950,2111271543,3556083505,2843665560,964904612,76352,231175358,1090969431,1649045343,1264576851,441195579
202406,서울특별시,중구,서울시청,61090,366124579,2197453600,3330680799,2633911218,1093808230,59407,224902263,1174013302,1718382894,1244815089,529626326
202311,서울특별시,중구,약수역,0,84794994,311576924,305236852,334983966,210116546,0,47566574,179647795,159552966,172221245,128302760
202402,서울특별시,구로구,대림역,281759,47908522,225806422,216426221,255976643,201472945,220388,38572387,154029888,150160291,170543493,135968007
202404,서울특별시,강남구,선릉역_2,1278890,261490865,1636898088,2272246736,1597326445,740559205,974759,137398596,754526217,886052697,623626055,286026188
202311,서울특별시,강남구,학동역_4,0,79860062,330756777,293429649,188971953,79794630,0,59826414,223133299,173755504,102321842,43564580
202402,서울특별시,종로구,종로5가역_1,769534,149660581,605596583,794098966,828191605,589225829,597279,122044136,496603948,671507334,674164111,465794756
202311,서울특별시,중구,을지로3가역_2,0,313257319,849992602,761556337,485266857,241845921,0,170543361,467005247,365435785,234379288,106140295
202312,서울특별시,중구,을지로3가역_2,0,284908852,837230985,734085005,598037532,211407958,0,184671559,487452411,371746589,311925073,115759154
202401,서울특별시,종로구,경복궁역_2,341915,100848655,445547479,560138036,675406897,581380452,421202,110457684,405329411,408361811,374459237,258827461
202309,서울특별시,구로구,구로역,680,47557238,143226418,142988702,154458033,74690229,602,29877034,112160514,128174887,115544577,56307795
202402,서울특별시,강남구,선정릉역_1,0,25714641,132251394,165297007,168528214,168190561,0,14748664,76904837,89909826,64767274,72036510
202405,서울특별시,강남구,언주역_1,262051,21102499,116099005,354814306,251510114,101366006,150561,12090522,69561353,102232092,77993466,37236377
202401,서울특별시,광진구,구의역,2309095,380082639,1520633698,1075080240,1093772002,691391623,1080764,237616706,875859848,620427143,645057941,405271963
202406,서울특별시,강남구,뱅뱅사거리_2,2029175,203395122,893551429,1227331665,877790425,370589523,1087527,94865124,404318549,442481509,308163344,141547333
202402,서울특별시,종로구,동대문역_2,347173,70560150,285401002,339413343,341451454,357105482,90393,38950628,153317546,202929326,190909582,191273696
202405,서울특별시,금천구,가산디지털단지역_2,114854,391086682,1799709829,1602450221,1136634205,439526916,142007,235403858,1002747195,868295961,577475851,222176584
202310,서울특별시,강동구,천호역_1,1414730,542677046,1293791905,1059521371,695486958,326470734,1387844,386754776,875012735,730657078,464281643,228376149
202310,서울특별시,송파구,신천역,8305806,1452283700,3825007307,3589128814,2808018848,1169205750,6932261,874642576,2109975661,1979170077,1542557306,699043250
202403,서울특별시,관악구,사당역_1,222998,401990121,1091680594,682157133,804938193,804935372,169750,222997156,550373742,323868524,322701773,394830367
202309,서울특별시,관악구,사당역_1,507004,499302053,1026088055,714928793,674151076,758458375,496994,278345154,532481103,289842376,308839975,382500509
202309,서울특별시,서초구,양재동 꽃시장,41016,186841,1474632,1375796,1864588,4835337,35479,204422,1685534,1402852,1919945,4515206
202406,서울특별시,서초구,양재동 꽃시장,0,184176,1839552,2927230,2595738,3600763,0,88227,1052789,1766622,1394629,1924036
202309,서울특별시,동대문구,신설동역_1,45,23327929,66421851,139554917,197430806,149187037,46,12999278,31510351,48688959,72126306,60226915
202402,서울특별시,서초구,남부터미널역_3,0,47275280,274019721,402789993,359353112,196548849,0,27792536,149102486,178030459,153489928,97467586
202310,서울특별시,마포구,공덕역_1,612259,78026564,307544455,323806728,297625092,177254791,718948,67955532,246817262,270118706,227883951,150833464
202311,서울특별시,종로구,종로5가역_2,187660,267052467,785644336,1010179640,1005346634,634056496,186796,185640655,469237465,556179383,435097860,254438619
202310,서울특별시,중구,시청역_2,476626,127791689,575013245,947408822,747721796,260422042,487474,116130347,485073320,706708916,552560397,210050329
202406,서울특별시,영등포구,국회의사당역_2,18638,284249326,2113876264,2318478207,1715041333,727606409,17259,160364760,1002503586,967666690,689781916,323774059
202404,서울특별시,광진구,건대입구역_2,2350837,2217006849,2694457792,1261107062,1353429979,420544335,2964491,1792266615,2143872600,1003332741,1142154977,335593682
202312,서울특별시,강남구,청담역_2,68834,29206860,197279654,489784318,305260090,215907310,55611,18413940,151645181,218071346,247306920,122290615
202312,서울특별시,용산구,용산 전자상가_4,240492,128846614,521366317,422588538,317101259,158152987,152494,66839735,245394376,169409654,115712761,66877112
202309,서울특별시,종로구,동대문역_1,20222,271138586,422760093,325353452,395379237,451660682,30116,87376632,227510203,211942541,287456761,294966930
202406,서울특별시,영등포구,여의도역_1,9045282,853393820,5142573813,5808825747,4518095147,1735253392,6343550,447158243,2414964360,2351762723,1831366435,761818490
202310,서울특별시,광진구,어린이대공원_1,897303,417846061,680618727,464653259,473518179,198194562,875959,295909292,456690999,303291003,344058859,130375159
202309,서울특별시,종로구,종각역 젊음의거리,1533973,1071055211,3601131283,2640664377,1542145580,507840702,846479,553413229,1656548830,1091885625,641447654,222974098
202406,서울특별시,강동구,둔촌동역,1901204,99046528,484243270,653420241,684804625,491098631,1723812,69884327,308415503,415752609,457136180,300095530
202307,서울특별시,서초구,교대역_4,802853,127825515,518937285,1111307497,1151161876,826877744,603747,69446732,288947569,610481974,601478006,476380369
202402,서울특별시,은평구,연신내역_3,616530,28416010,138267393,239467243,346580530,408025890,684366,32876615,161744643,256290844,375731744,430490315
202307,서울특별시,노원구,노원역_1,1224946,112574230,289366473,499211358,500617000,238997154,1160033,90058981,235756084,365053576,352875668,170661806
202312,서울특별시,구로구,가리봉시장(구로디지털오거리),0,41745420,91082058,155523357,131454540,59602363,0,30152902,53656470,58123133,44396881,20906714
202404,서울특별시,강남구,신사동가로수길_1,4537102,460855285,1383723040,842103640,519161927,192613236,4483116,354118608,1023916275,613441324,381501585,147459510
202404,서울특별시,강남구,압구정 로데오거리_1,234,126412849,1212525125,1790096558,1072970490,364563152,86,77287501,649373075,697161626,301656744,133940774
202311,서울특별시,강남구,압구정 로데오거리_1,0,281343816,1505010255,1642024929,1411613275,307921745,0,164689611,784693200,618443031,301057847,110692469
202401,서울특별시,강남구,역삼역_2,1210,54683790,318900831,586599277,450573749,124279749,972,28421377,142944703,197819808,122977250,48993268
202309,서울특별시,강남구,은마아파트입구사거리_1,8881367,14236332,31700295,159543816,219396021,40620306,11045272,14381873,30433486,173283117,229459899,35108674
202405,서울특별시,금천구,가산디지털단지역_1,0,141637908,685218484,770950026,683683962,222008136,0,71368972,316161885,343830279,278788288,94044739
202307,서울특별시,서초구,신사역_1,126244,98297302,441600747,597180160,576599299,328107065,41899,47861551,192520993,244866437,231681505,128340499
